,dataset,data_config_signature,run_id,model,loader_kind,model_architecture,pipeline_id,pipeline_method,pipeline_kind,stage,robustness_method,base_pipeline_method,backbone_run_id,backbone_run_ids,backbone_architecture,eval_data_seed,test_metric,MSE_val,MSE_pert_ws_val,MSE_pert_mean_val,MSE_test_improved,best_val_loss,robustness_scoring_semantics,perturbation_channel_fraction_max,perturbation_scenarios_signature,perturbation_scenarios_count,D_w_improved,D_w_CI_lo,D_w_CI_hi,D_mean_improved,D_mean_CI_lo,D_mean_CI_hi,err_pert_ws_improved,err_pert_ws_CI_lo,err_pert_ws_CI_hi,err_pert_mean_improved,err_pert_mean_CI_lo,err_pert_mean_CI_hi,MSE_w_improved,worst_scenario_improved,n_test_samples,selection_pool,mCE_snaive_improved,relative_mCE_snaive_improved,mPC,rPC,rho_eff,rho_eff_status,selection_metric,selection_value,MSE_test_baseline,MSE_w_baseline,D_w_baseline,D_mean_baseline,err_pert_ws_baseline,err_pert_mean_baseline,mCE_snaive_baseline,relative_mCE_snaive_baseline,matched_baseline_run_id,worst_scenario_baseline,architecture_family,delta_MSE_test,pct_change_MSE_test,delta_MSE_w,pct_change_MSE_w,delta_D_w,pct_change_D_w,delta_D_mean,pct_change_D_mean,delta_err_pert_ws,pct_change_err_pert_ws,delta_err_pert_mean,pct_change_err_pert_mean,delta_mCE_snaive,pct_change_mCE_snaive,delta_relative_mCE_snaive,pct_change_relative_mCE_snaive,delta_err_clean,tau_mean,tau_mean_status,tau_mean_base_run_id
30,Penmanshiel_Hourly_WT08,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0,79bd3aadca3543eb991f6c9bca5feb66,ModernTCN,ModernTCN,ModernTCN,rt_spaceraw_std0.1_channelscontinuous,randomized_training,train,train,randomized_training,baseline,,,ModernTCN,1515776824,MSE,0.3134680986404419,0.3492197983762987,0.3247455912498032,0.33456097908441446,0.3134680986404419,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.1290793392260488,1.1141284880243738,1.1440612499199754,1.0592105044619657,1.05449738601265,1.0643311983082193,0.3777458891954506,0.36617460345993663,0.3891759863531233,0.35437050342929177,0.3432613955448281,0.3647249079237824,0.3777458891954506,noise,10000,winner_pool,0.8273874717350516,0.8246072618408522,0.35437050342929177,0.9440993983608177,0.006540668104881797,computed,best_val_loss,0.3134680986404419,0.335525509723532,0.3969765509995632,1.183148641445075,1.0714641225017787,0.3969765509995632,0.35950354585288624,0.8382111001494363,0.8361465591322106,0a3c1ca1f138463992a2135c0a32d428,noise,Convolution,-0.0009645306391175557,-0.2874686458005278,-0.019230661804112592,-4.8442815465273545,-0.05406930221902617,-4.569950074319231,-0.012253618039812952,-1.1436330701584094,-0.019230661804112592,-4.8442815465273545,-0.005133042423594469,-1.427814129459235,-0.010823628414384778,-1.2912771511204206,-0.011539297291358386,-1.3800567813535431,-0.0009645306391175557,0.005133042423594469,computed:matched_baseline,0a3c1ca1f138463992a2135c0a32d428
31,Penmanshiel_Hourly_WT08,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0,4abbffa5460a4c06b355f773b1087f81,GRU,GRU,GRU,revin_affineTrue_eps1e-5,revin,train,train,revin,baseline,,,GRU,1515776824,MSE,0.3061256408691406,0.4437247983685871,0.3406891169206877,0.3465443734268272,0.30612534284591675,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.4447972218684952,1.4034079812662699,1.4910825737151414,1.132677184849455,1.1251193598061677,1.141630839390113,0.5006863479812383,0.48392255854018196,0.5183989982289592,0.3925229053185169,0.38050281895627,0.40369533627385074,0.5006863479812383,stuck_sensor,10000,winner_pool,0.9193383537937277,0.923035410851567,0.3925229053185169,0.8828640793474716,-0.018683771212404277,computed,best_val_loss,0.30612534284591675,0.3455990934811067,0.3676065480746038,1.063679144443995,1.0272414513836818,0.3676065480746038,0.35501371438441676,0.8307158932617698,0.8256602616766393,207cb29892c64707a2a730092d2a5c23,drift,Recurrent,0.000945279945720523,0.2735192202615543,0.13307979990663454,36.20169461171478,0.3811180774245002,35.83017298169531,0.10543573346577317,10.263967962327895,0.13307979990663454,36.20169461171478,0.037509190934100156,10.565561107727902,0.08862246053195799,10.668203323278885,0.09737514917492773,11.793609756292673,0.000945279945720523,-0.037509190934100156,computed:matched_baseline,207cb29892c64707a2a730092d2a5c23
32,Penmanshiel_Hourly_WT08,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0,249f87b882dc446fa424cb56ad26e859,TSMixer,TSMixer,TSMixer,revin_affineTrue_eps1e-5,revin,train,train,revin,baseline,,,TSMixer,1515776824,MSE,0.3202707767486572,0.41081859298069306,0.3494443524616032,0.34709362146782224,0.3202717900276184,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.282929961196296,1.249474398816026,1.3203898614786982,1.1199869208021949,1.1128485662522405,1.128143606782056,0.44529680632119506,0.4292735645992699,0.46178092663403114,0.3887403163378288,0.3768547138918006,0.399769307797793,0.44529680632119506,stuck_sensor,10000,winner_pool,0.9072515647412649,0.9092347526045581,0.3887403163378288,0.8928675696353189,-0.014308640142599194,computed,best_val_loss,0.3202717900276184,0.35292215613917216,0.4434062187242089,1.256385327503652,1.094867065431011,0.4434062187242089,0.3864028454176805,0.8982741828796393,0.8974688609066778,81269ff3e448446eb88faf6d72b2ac76,noise,Fully Connected,-0.005828534671349916,-1.6515071581540146,0.0018905875969861818,0.42637823222819865,0.026544633692644037,2.1127780714684348,0.025119855371183775,2.294329253688434,0.0018905875969861818,0.42637823222819865,0.002337470920148299,0.6049310836781286,0.008977381861625555,0.999403303882824,0.011765891697880337,1.3110083491914934,-0.005828534671349916,-0.002337470920148299,computed:matched_baseline,81269ff3e448446eb88faf6d72b2ac76
33,Penmanshiel_Hourly_WT08,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0,22b8f894079842a39dfe7caa04f2743b,DLinear,DLinear,DLinear,revin_affineFalse_eps1e-5,revin,train,train,revin,baseline,,,DLinear,1515776824,MSE,0.33238375186920166,0.4097130095815998,0.35491825820178635,0.34625841194719176,0.3323838412761688,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2597581701427771,1.2338483085265664,1.2875741580494195,1.1060720470094707,1.0965339333289292,1.1160935321683945,0.4362018634311382,0.4209776322663605,0.4509719962492462,0.382986750496679,0.3709038688502198,0.3950078676404862,0.4362018634311382,noise,10000,winner_pool,0.8912036751947005,0.891492146411438,0.382986750496679,0.9041002371443506,-0.00945611853944156,computed,best_val_loss,0.3323838412761688,0.3402492441755021,0.428496300182608,1.2593600353792047,1.099251064760835,0.428496300182608,0.37401934394398995,0.8704926674979354,0.8702701830847648,60fed0bc9ac241f78ae88438e7a81bd7,noise,Fully Connected,0.0060091677716896386,1.766107603339769,0.007705563248530223,1.7982799957074123,0.00039813476357242195,0.03161405415350821,0.00682098224863581,0.620511770904662,0.007705563248530223,1.7982799957074123,0.008967406552689072,2.3975782798100296,0.020711007696765038,2.379228277280596,0.021221963326673254,2.4385488253141983,0.0060091677716896386,-0.008967406552689072,computed:matched_baseline,60fed0bc9ac241f78ae88438e7a81bd7
34,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,fe2451b69f01484989fc857b0fe329ad,RandomizedSmoothing,RandomizedSmoothing,ModernTCN,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,wrap,improve,randomized_smoothing,baseline,a0a6f9b2a8754ae0aaf937850b4287bf,,ModernTCN,74851880,MSE,0.4000979959964752,0.528062286088864,0.4469808234150211,0.5788665602862835,0.3998897969722748,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2649291249916441,1.2590320599305076,1.2704843571065454,1.1133991420265332,1.1119396233232817,1.1148465809527368,0.7322251715898513,0.7277519424848259,0.7366349034010619,0.6445095315705984,0.6413959035482816,0.6476436006716453,0.7322251715898513,missing_data,10000,winner_pool,0.4671951441184251,0.4684175285797245,0.6445095315705984,0.8981505034931752,0.035197141115647645,computed,MSE_val,0.4000979959964752,0.5749438916027546,0.7275815823048353,1.2654827591551185,1.1113679660095408,0.7275815823048353,0.6389742233801634,0.4631872908029975,0.4643165023024144,a0a6f9b2a8754ae0aaf937850b4287bf,missing_data,Convolution,0.003922668683528863,0.6822698250769743,0.00464358928501607,0.6382224891270739,-0.0005536341634744257,-0.04374885074246698,0.002031176016992431,0.18276359217780386,0.00464358928501607,0.6382224891270739,0.005535308190435018,0.8662803580954058,0.004007853315427634,0.8652770477530766,0.004101026277310127,0.8832393974744158,0.003922668683528863,-0.005535308190435018,computed:lineage,a0a6f9b2a8754ae0aaf937850b4287bf
35,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,d85f72e3bddb4c26a9f8c41ea567e4ec,RandomizedSmoothing,RandomizedSmoothing,GRU,rs_backbonebaseline_std0.5_samples30_alpha0.25,randomized_smoothing,wrap,improve,randomized_smoothing,baseline,130478b6c656458bac702a6d267e7918,,GRU,74851880,MSE,0.4827027916908264,0.6731511747837067,0.5295410027013471,0.7149937792599201,0.48777174949645996,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2837750187422219,1.2702418671376314,1.2971290934610538,1.0740899211065602,1.0720523095371473,1.076334518411912,0.9178911523699761,0.9078918513991683,0.9278911995922029,0.7679676119569689,0.7650495577660762,0.7712071079684235,0.9178911523699761,missing_data,10000,winner_pool,0.5561990651863433,0.555526271700669,0.7679676119569689,0.9310207463540571,0.04422007118566684,computed,MSE_val,0.4827027916908264,0.7261284965008498,0.9322147336065769,1.2838151072418158,1.0707892546119862,0.9322147336065769,0.7775305915206671,0.5631296242329982,0.5622702145755886,130478b6c656458bac702a6d267e7918,missing_data,Recurrent,-0.011134717240929626,-1.5334362023508046,-0.014323581236600824,-1.5365109261023344,-4.008849959391547e-05,-0.0031226069367607553,0.003300666494574056,0.30824613530232836,-0.014323581236600824,-1.5365109261023344,-0.009562979563698115,-1.2299168248795427,-0.0069305590466548495,-1.2307217998155413,-0.0067439428749195285,-1.1994131469350506,-0.011134717240929626,0.009562979563698115,computed:lineage,130478b6c656458bac702a6d267e7918
36,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,923807b928ca4f5a8f179ee210ecd506,RandomizedSmoothing,RandomizedSmoothing,PatchTST,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,wrap,improve,randomized_smoothing,baseline,966a68733399471296c536464bc22275,,PatchTST,74851880,MSE,0.3851388096809387,0.6030033422907194,0.4792022239497552,0.5120852142244577,0.3343311846256256,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.5720208105033624,1.55699596276949,1.5873292955689506,1.2480088953224344,1.244932637287535,1.2513101467953882,0.80500861351192,0.7974033948244155,0.8130242248040438,0.6390869025152176,0.6352019891976285,0.6432208158227335,0.80500861351192,missing_data,10000,winner_pool,0.4617198917233606,0.467585664008319,0.6390869025152176,0.801276340054965,-0.026120594986291157,computed,MSE_val,0.3851388096809387,0.4527831646978855,0.758964931833744,1.6762216244063644,1.2961403584602942,0.758964931833744,0.5868705333963037,0.42334218402013385,0.42998655414295905,966a68733399471296c536464bc22275,missing_data,Attention,0.059302049526572254,13.097229347328073,0.04604368167817596,6.06664152017265,-0.10420081390300195,-6.216410311488779,-0.048131463137859765,-3.7134452934584874,0.04604368167817596,6.06664152017265,0.05221636911891392,8.897425607097757,0.03837770770322674,9.065410713098585,0.03759910986535997,8.74425246628974,0.059302049526572254,-0.05221636911891392,computed:lineage,966a68733399471296c536464bc22275
37,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,e624ca50cb7f486e825e3d5bb51efacd,RandomizedSmoothing,RandomizedSmoothing,TSMixer,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,wrap,improve,randomized_smoothing,baseline,892bc9a58a1a4da6b051823d2ca08e2a,,TSMixer,74851880,MSE,0.4230295419692993,0.5795537090500196,0.4831428719634811,0.6333748409628868,0.42147648334503174,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2875120742367332,1.278440140748115,1.2962120457669752,1.113511902972367,1.111847579108211,1.1152080461441343,0.8154777552574873,0.809152120326236,0.8217501683291047,0.7052704244554043,0.7018961995499488,0.7085417187556066,0.8154777552574873,missing_data,10000,winner_pool,0.5109771319554839,0.5122662364840442,0.7052704244554043,0.8980595513443884,0.02801480477782159,computed,MSE_val,0.4230295419692993,0.6308187228739262,0.8136501274675131,1.2898319247098935,1.1133019834513824,0.8136501274675131,0.7022917353738098,0.5088025175177868,0.5100733698592473,892bc9a58a1a4da6b051823d2ca08e2a,missing_data,Fully Connected,0.0025561180889606128,0.40520643986520866,0.001827627789974251,0.22462084479268069,-0.002319850473160301,-0.17985680372131255,0.00020991952098459166,0.018855577741253415,0.001827627789974251,0.22462084479268069,0.0029786890815944878,0.4241384216217519,0.0021746144376970644,0.42739852159262237,0.0021928666247968964,0.42991199979759953,0.0025561180889606128,-0.0029786890815944878,computed:lineage,892bc9a58a1a4da6b051823d2ca08e2a
38,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,c71aeebb723841c2b7fe8bdb650eac1e,RandomizedSmoothing,RandomizedSmoothing,DLinear,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,wrap,improve,randomized_smoothing,baseline,8a356407910a4d0fbf91309723d1cc26,,DLinear,74851880,MSE,0.5125615000724792,0.6204640807757775,0.5566717523671687,0.6848686217933894,0.512154757976532,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.176910058514208,1.170728067003659,1.183362383921313,1.081237548769732,1.079872344672755,1.0825945072417957,0.806028769749403,0.8002953215570747,0.811265420089215,0.740505669857189,0.7366680615118798,0.7445978222503234,0.806028769749403,missing_data,10000,winner_pool,0.5374176633942349,0.5373758941944113,0.740505669857189,0.9248661417075583,0.04273302284964342,computed,MSE_val,0.5125615000724792,0.6844583657115698,0.8056163526445628,1.177012938993062,1.081284797759741,0.8056163526445628,0.7400944255433977,0.5371186200140929,0.537079154960024,8a356407910a4d0fbf91309723d1cc26,missing_data,Fully Connected,0.00041025608181954887,0.05993879282825954,0.00041241710484019034,0.051192742486714196,-0.00010288047885387286,-0.008740811204835813,-4.724899000896343e-05,-0.00436970815707908,0.00041241710484019034,0.051192742486714196,0.00041124431379135906,0.05556646552085731,0.0002990433801419723,0.0556754819138696,0.0002967392343873332,0.05525055881370412,0.00041025608181954887,-0.00041124431379135906,computed:lineage,8a356407910a4d0fbf91309723d1cc26
39,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,2cc8069a83dc4647b5407833906aab7d,Ensemble,Ensemble,ModernTCN,ensemble_top10_mean,ensemble,wrap,improve,ensemble,baseline,,"a0a6f9b2a8754ae0aaf937850b4287bf,57e5c7d7e301495a9ba942b047f787d5,d26c01491ee046efa69e7a3af41a971d,a8d5347f84c241d7ab51b7fa23bcbd53,3276f1a9968f475fbba8f6175af4c8e0,21c1ae5b024b43c5b8e791f16527d499,3380406f43e74bcd9a41c0c43a13ddc5,49d10c416b834a1abf1dca530aa355ff,e4ea6d634bd2470c9152db9a6bcc29a2,b859fb921cab427da4b229e4a7439e47",ModernTCN,74851880,MSE,0.3904944658279419,0.5147159081250429,0.4371409486811608,0.5716982667744159,0.3998897969722748,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2563376753199658,1.2507735144182834,1.2616863609955489,1.112342951945336,1.1110053089916168,1.1137311489312425,0.7182460714638234,0.7139273121784627,0.7224485896524787,0.635924537685886,0.6329548605094943,0.6389083304249495,0.7182460714638234,missing_data,10000,winner_pool,0.46103097169796553,0.46220597078941283,0.635924537685886,0.8990033139070432,0.03667857923019724,computed,MSE_val,0.3904944658279419,0.5749438916027546,0.7275815823048353,1.2654827591551185,1.1113679660095408,0.7275815823048353,0.6389742233801634,0.4631872908029975,0.4643165023024144,a0a6f9b2a8754ae0aaf937850b4287bf,missing_data,Convolution,-0.003245624828338678,-0.5645115768237736,-0.009335510841011918,-1.2830878444502205,-0.009145083835152779,-0.7226557429560212,0.0009749859357952584,0.0877284540867258,-0.009335510841011918,-1.2830878444502205,-0.0030496856942774375,-0.4772783600165667,-0.0021563191050319452,-0.4655393504631088,-0.0021105315130015567,-0.4545458760427482,-0.003245624828338678,0.0030496856942774375,computed:matched_baseline,a0a6f9b2a8754ae0aaf937850b4287bf
40,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,8ce688ba76254d329bc5d01cdbec4625,Ensemble,Ensemble,GRU,ensemble_top3_mean,ensemble,wrap,improve,ensemble,baseline,,"130478b6c656458bac702a6d267e7918,2e61f4c14f0944d99ac601f7f62a77de,7f6a2a213779401b897df32677251710",GRU,74851880,MSE,0.4747636318206787,0.5960920539498329,0.5080923323451231,0.7039817544162273,0.48777174949645996,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.1867706896224548,1.17813281763721,1.1957051522545519,1.0530636388313863,1.05153687258744,1.054676654015964,0.8354649121701717,0.8288632175897063,0.8424122060927004,0.7413375879764557,0.7384033650322259,0.7444869476319942,0.8354649121701717,missing_data,10000,winner_pool,0.5375576488683751,0.5359345848301742,0.7413375879764557,0.9496102259401223,0.060290626227191724,computed,MSE_val,0.4747636318206787,0.7261284965008498,0.9322147336065769,1.2838151072418158,1.0707892546119862,0.9322147336065769,0.7775305915206671,0.5631296242329982,0.5622702145755886,130478b6c656458bac702a6d267e7918,missing_data,Recurrent,-0.022146742084622417,-3.049975616071487,-0.0967498214364052,-10.378490915081008,-0.097044417619361,-7.559064936371868,-0.017725615780599835,-1.6553785634525193,-0.0967498214364052,-10.378490915081008,-0.0361930035442114,-4.6548655369850325,-0.02557197536462308,-4.541046015729147,-0.02633562974541437,-4.683803100844131,-0.022146742084622417,0.0361930035442114,computed:matched_baseline,130478b6c656458bac702a6d267e7918
41,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,5cda713228aa4ccd8356971a92f7888b,Ensemble,Ensemble,PatchTST,ensemble_top3_mean,ensemble,wrap,improve,ensemble,baseline,,"966a68733399471296c536464bc22275,25fbd9d4d0404bef95d4e92fdb2c62d0,95f5d0f6be4d453aaad59fe01e9438ed",PatchTST,74851880,MSE,0.3325592279434204,0.5645241477042436,0.4295437206188216,0.4449739832803607,0.3343311846256256,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.709450651914194,1.6909700785245025,1.7274702146655307,1.298088114155331,1.2941626414759346,1.3019587816440434,0.7606610658034683,0.7526680102250353,0.7688430288764835,0.5776154388045892,0.5744667846509302,0.5808918100857875,0.7606610658034683,missing_data,10000,winner_pool,0.41654368432248573,0.42311238139505764,0.5776154388045892,0.770363728852646,-0.03311353857563526,computed,MSE_val,0.3325592279434204,0.4527831646978855,0.758964931833744,1.6762216244063644,1.2961403584602942,0.758964931833744,0.5868705333963037,0.42334218402013385,0.42998655414295905,966a68733399471296c536464bc22275,missing_data,Attention,-0.007809181417524791,-1.7247066645544076,0.001696133969724234,0.22347988669597485,0.033229027507829745,1.9823767349140267,0.0019477556950369124,0.15027351646936465,0.001696133969724234,0.22347988669597485,-0.009255094591714474,-1.5770249254386515,-0.006798499697648119,-1.6059112354663876,-0.006874172747901419,-1.5986948153769338,-0.007809181417524791,0.009255094591714474,computed:matched_baseline,966a68733399471296c536464bc22275
42,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,1b70cc19ae7143bcb8cccfb1ea4178da,Ensemble,Ensemble,TSMixer,ensemble_top10_mean,ensemble,wrap,improve,ensemble,baseline,,"892bc9a58a1a4da6b051823d2ca08e2a,04fa27bbb9534629bd92c37f4c9d257e,bbae15355199447889856a3061267b3d,a9345db91c3143569d20d4e8ca5b1b4d,354e179d2c014a48abb22fc864773479,28e99ff8d44a499cbdab62fb337d03df,405347712b6e4ee28837a8270650523b,4074c40c6b644fe68bde80aa63e614dc,c6863336df174705a1c6a5b404739780,558db2800b454505882307280502fb86",TSMixer,74851880,MSE,0.3947298526763916,0.536610939949751,0.44662728993346296,0.581185748744011,0.42147648334503174,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2691317733572722,1.2616006159113626,1.2758848197863668,1.109205495092147,1.1077879664826205,1.1106958656453527,0.7376012999534607,0.7326994926925748,0.742445400596857,0.6446544261761009,0.6415714210904762,0.6478494923637714,0.7376012999534607,missing_data,10000,winner_pool,0.4672923095535639,0.4683416312384228,0.6446544261761009,0.901546200793862,0.03734752885504533,computed,MSE_val,0.3947298526763916,0.6308187228739262,0.8136501274675131,1.2898319247098935,1.1133019834513824,0.8136501274675131,0.7022917353738098,0.5088025175177868,0.5100733698592473,892bc9a58a1a4da6b051823d2ca08e2a,missing_data,Fully Connected,-0.049632974129915186,-7.86802489054129,-0.0760488275140524,-9.346625158254994,-0.020700151352621265,-1.6048719958049653,-0.004096488359235373,-0.3679584174040291,-0.0760488275140524,-9.346625158254994,-0.05763730919770893,-8.207032248077109,-0.041510207964222945,-8.158412455726857,-0.04173173862082452,-8.181516834007668,-0.049632974129915186,0.05763730919770893,computed:matched_baseline,892bc9a58a1a4da6b051823d2ca08e2a
43,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,3484b84a97594c9fa816b2821ca91b86,Ensemble,Ensemble,DLinear,ensemble_top5_mean,ensemble,wrap,improve,ensemble,baseline,,"8a356407910a4d0fbf91309723d1cc26,3b742aa19475408981c47601554c1153,5019bd4878654aa398fabd4ac4adf5ed,6db70b685d89455eaa117c9617eca202,bf12f16a2f0c4d0790eedae26315fa55",DLinear,74851880,MSE,0.5110814571380615,0.6178740386068821,0.5551595679962387,0.6828110410243273,0.512154757976532,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.1754802989503865,1.1697758550216302,1.1819277063404052,1.0814925082531408,1.0801257534773434,1.082850603348315,0.802630926629901,0.7973604531880468,0.8078444470117987,0.7384550254203379,0.7346711114284303,0.7425205296597537,0.802630926629901,missing_data,10000,winner_pool,0.5359416762930093,0.5359156245469012,0.7384550254203379,0.9246481065460455,0.042799220321596554,computed,MSE_val,0.5110814571380615,0.6844583657115698,0.8056163526445628,1.177012938993062,1.081284797759741,0.8056163526445628,0.7400944255433977,0.5371186200140929,0.537079154960024,8a356407910a4d0fbf91309723d1cc26,missing_data,Fully Connected,-0.0016473246872424907,-0.240675659728392,-0.002985426014661785,-0.3705766404643666,-0.0015326400426753928,-0.13021437504217845,0.00020771049339973757,0.0192096008221037,-0.002985426014661785,-0.3705766404643666,-0.0016394001230597421,-0.22151229173980733,-0.0011769437210836786,-0.2191217502481664,-0.001163530413122782,-0.2166403969279698,-0.0016473246872424907,0.0016394001230597421,computed:matched_baseline,8a356407910a4d0fbf91309723d1cc26
44,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,b315fc3627ae4576a3d1d0e69355a270,GRU,GRU,GRU,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,train,train,fault_augmentation,baseline,,,GRU,74851880,MSE,0.4696827232837677,0.6731480898161729,0.5159959711718063,0.6940290438324213,0.4696827232837677,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.324176257125391,1.3105160682750903,1.338207714967226,1.078208003368457,1.0761822538642243,1.0803669542467482,0.9190167815983296,0.9090768441547453,0.928724967879653,0.7483076696302742,0.7450888369286991,0.7518085154761187,0.9190167815983296,missing_data,10000,winner_pool,0.5416790214698665,0.5411799777021309,0.7483076696302742,0.9274648276361098,0.04375454785143207,computed,best_val_loss,0.4696827232837677,0.7261284965008498,0.9322147336065769,1.2838151072418158,1.0707892546119862,0.9322147336065769,0.7775305915206671,0.5631296242329982,0.5622702145755886,130478b6c656458bac702a6d267e7918,missing_data,Recurrent,-0.03209945266842851,-4.420629795292842,-0.01319795200824736,-1.415763078232713,0.0403611498835752,3.1438444411429476,0.00741874875647075,0.6928299592583254,-0.01319795200824736,-1.415763078232713,-0.029222921890392883,-3.7584272836441994,-0.02145060276313171,-3.8091767578997757,-0.02109023687345768,-3.7509077178091252,-0.03209945266842851,0.029222921890392883,computed:matched_baseline,130478b6c656458bac702a6d267e7918
45,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,37468753e1754d129b2bbc5f0e83f069,PatchTST,PatchTST,PatchTST,fa_profholdout_varying_mix1.0_sev1.0_frac0.1,fault_augmentation,train,train,fault_augmentation,baseline,,,PatchTST,74851880,MSE,0.33249610662460327,0.5190844727406899,0.41085939272989835,0.45346912956237795,0.33249610662460327,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.5027210961280748,1.4894695948986783,1.5161386344771763,1.2353926905655048,1.2324711362619383,1.2383109785520805,0.6814376274362206,0.6745746620257944,0.6885023704143614,0.5602124480584636,0.5571511963120288,0.5634998630187613,0.6814376274362206,stuck_sensor,10000,winner_pool,0.4053588254659857,0.4102659787494448,0.5602124480584636,0.8094592170059278,-0.006959040572587005,computed,best_val_loss,0.33249610662460327,0.4527831646978855,0.758964931833744,1.6762216244063644,1.2961403584602942,0.758964931833744,0.5868705333963037,0.42334218402013385,0.42998655414295905,966a68733399471296c536464bc22275,missing_data,Attention,0.000685964864492461,0.15149963999879795,-0.07752730439752342,-10.21487306537455,-0.17350052827828955,-10.350691445096643,-0.06074766789478936,-4.686812465816008,-0.07752730439752342,-10.21487306537455,-0.026658085337840087,-4.542413329830335,-0.017983358554148177,-4.24794864130358,-0.01972057539351424,-4.586323735824928,0.000685964864492461,0.026658085337840087,computed:matched_baseline,966a68733399471296c536464bc22275
