dataset,arch,scenario,pert_idx,sample_id,source_sample_idx,severity,score_metric,clean_sample_score,perturbed_sample_score,segment,time_index,time_step,feature,affected_feature,clean_input,perturbed_input,ground_truth,clean_prediction,perturbed_prediction
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,4.0,3,217,True,0.2529000043869018,0.0681847855448722,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,4.0,3,304,True,0.0421999990940094,0.0214004442095756,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,4.0,3,397,True,0.0722000002861023,0.0535008944571018,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,4.0,3,475,True,0.1618999987840652,0.06824491918087,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,4.0,3,580,True,0.0287000015377998,0.0046794712543487,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,4.0,3,586,True,0.0557000003755092,0.0218486413359642,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,4.0,3,608,True,0.0401000007987022,0.0245620235800743,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,4.0,3,632,True,0.4444000124931335,0.0578157156705856,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,4.0,3,840,True,0.5942000150680542,0.2183923870325088,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,5.0,4,9,True,0.0784000009298324,0.0210859738290309,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,5.0,4,43,True,0.064300000667572,0.0279068201780319,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,5.0,4,217,True,0.4108999967575073,0.091946467757225,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,5.0,4,304,True,0.0703999996185302,0.0258267931640148,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,5.0,4,397,True,0.0820999965071678,0.0621776171028614,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,5.0,4,475,True,0.3283999860286712,0.0824155434966087,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,5.0,4,580,True,0.0590000003576278,0.0056782849133014,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,5.0,4,586,True,0.1022000014781951,0.0273197852075099,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,5.0,4,608,True,0.0549999997019767,0.0265052840113639,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,5.0,4,632,True,0.4190999865531921,0.0723810046911239,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,5.0,4,840,True,0.6154999732971191,0.3161532878875732,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,6.0,5,9,True,0.2333000004291534,0.0292146280407905,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,6.0,5,43,True,0.0741000026464462,0.0325757600367069,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,6.0,5,217,True,0.3494000136852264,0.1464286148548126,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,6.0,5,304,True,0.0865999981760978,0.0313690640032291,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,6.0,5,397,True,0.0930999964475631,0.0655701532959938,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,6.0,5,475,True,0.2739999890327453,0.109320729970932,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,6.0,5,580,True,0.0747999995946884,0.0134710483253002,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,6.0,5,586,True,0.2748000025749206,0.0369263812899589,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,6.0,5,608,True,0.0668999999761581,0.0311070382595062,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,6.0,5,632,True,0.3916999995708465,0.1983080208301544,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,6.0,5,840,True,0.5383999943733215,0.410271018743515,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,7.0,6,9,True,0.0996999964118003,0.0373432822525501,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,7.0,6,43,True,0.067900002002716,0.0372446961700916,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,7.0,6,217,True,0.159199982881546,0.2009107768535614,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,7.0,6,304,True,0.0917000025510788,0.0369113311171531,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,7.0,6,397,True,0.152999997138977,0.0689626932144165,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,7.0,6,475,True,0.245399996638298,0.1362259089946746,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,7.0,6,580,True,0.0851000025868415,0.0212638080120086,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,7.0,6,586,True,0.1253000050783157,0.0465329736471176,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,7.0,6,608,True,0.0595000013709068,0.035708799958229,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,7.0,6,632,True,0.3384000062942505,0.3242350220680237,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,7.0,6,840,True,0.520799994468689,0.5043887495994568,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,8.0,7,9,True,0.0658000037074089,0.0456118024885654,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,8.0,7,43,True,0.0720999985933303,0.0420473515987396,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,8.0,7,217,True,0.1030000001192092,0.2553283870220184,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,8.0,7,304,True,0.0821999981999397,0.0426334179937839,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,8.0,7,397,True,0.2491999864578247,0.0723521560430526,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,8.0,7,475,True,0.2689000070095062,0.1644590198993683,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,8.0,7,580,True,0.0719999969005584,0.0291656963527202,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,8.0,7,586,True,0.0715999975800514,0.0564146824181079,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,8.0,7,608,True,0.0636999979615211,0.0403290055692195,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,8.0,7,632,True,0.4025999903678894,0.4440111815929413,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,8.0,7,840,True,0.4699000120162964,0.5945274233818054,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,9.0,8,9,True,0.1040999963879585,0.0567971058189868,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,9.0,8,43,True,0.0737999975681305,0.0496385768055915,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,9.0,8,217,True,0.0961999967694282,0.3083997666835785,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,9.0,8,304,True,0.0841000005602836,0.0521056540310382,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,9.0,8,397,True,0.2897000014781952,0.0756775140762329,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,9.0,8,475,True,0.2612000107765198,0.2203855216503143,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,9.0,8,580,True,0.0668999999761581,0.039343312382698,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,9.0,8,586,True,0.1200999990105629,0.0720337927341461,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,9.0,8,608,True,0.0703999996185302,0.0453338399529457,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,9.0,8,632,True,0.2727999985218048,0.4355130195617676,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,9.0,8,840,True,0.0754999965429306,0.6016819477081299,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,10.0,9,9,True,0.301499992609024,0.067982405424118,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,10.0,9,43,True,0.0834000036120414,0.0572298020124435,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,10.0,9,217,True,0.093699999153614,0.3614711761474609,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,10.0,9,304,True,0.0935999974608421,0.0615778937935829,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,10.0,9,397,True,0.2933999896049499,0.0790028721094131,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,10.0,9,475,True,0.2955999970436096,0.276311993598938,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,10.0,9,580,True,0.0644999966025352,0.0495209284126758,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,10.0,9,586,True,0.3228000104427337,0.0876529067754745,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,10.0,9,608,True,0.0745000019669532,0.0503386743366718,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,10.0,9,632,True,0.0472999997437,0.4270148575305938,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,10.0,9,840,True,0.0427000001072883,0.6088364720344543,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,11.0,10,9,True,0.0838999971747398,0.081971101462841,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,11.0,10,43,True,0.092299997806549,0.0645259320735931,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,11.0,10,217,True,0.0934000015258789,0.4094821810722351,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,11.0,10,304,True,0.101000003516674,0.0707734748721122,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,11.0,10,397,True,0.1146999970078468,0.0823535919189453,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,11.0,10,475,True,0.3246999979019165,0.3271458148956299,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,11.0,10,580,True,0.0724000036716461,0.0593642555177211,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,11.0,10,586,True,0.0860000029206276,0.1061791628599166,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,11.0,10,608,True,0.0754999965429306,0.055274348706007,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,11.0,10,632,True,0.0427000001072883,0.4184682965278625,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,11.0,10,840,True,0.0381999984383583,0.6137225031852722,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,12.0,11,9,True,0.1006999984383583,0.134001225233078,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,12.0,11,43,True,0.1028999984264373,0.0678177028894424,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,12.0,11,217,True,0.0982000008225441,0.3888246417045593,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,12.0,11,304,True,0.20660001039505,0.0762149766087532,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,12.0,11,397,True,0.145699992775917,0.0860484391450882,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,12.0,11,475,True,0.4225000143051147,0.308873176574707,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,12.0,11,580,True,0.0746999979019165,0.0646713972091674,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,12.0,11,586,True,0.1152999997138977,0.1641546189785003,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,12.0,11,608,True,0.0841000005602836,0.0592714957892894,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,12.0,11,632,True,0.0461999997496604,0.4092647731304168,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,12.0,11,840,True,0.0425000004470348,0.5878250002861023,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,13.0,12,9,True,0.0815000012516975,0.1860313415527343,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,13.0,12,43,True,0.2940999865531921,0.0711094737052917,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,13.0,12,217,True,0.1114000007510185,0.3681671023368835,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,13.0,12,304,True,0.2840000092983246,0.0816564708948135,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,13.0,12,397,True,0.3030000030994415,0.0897432789206504,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,13.0,12,475,True,0.303299993276596,0.2906004786491394,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,13.0,12,580,True,0.1876000016927719,0.0699785351753234,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,13.0,12,586,True,0.0812999978661537,0.2221300899982452,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,13.0,12,608,True,0.1589999943971634,0.0632686465978622,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,13.0,12,632,True,0.0447000004351139,0.4000612497329712,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,13.0,12,840,True,0.0373999997973442,0.5619275569915771,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,14.0,13,9,True,0.1488000005483627,0.2291932851076126,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,14.0,13,43,True,0.3738000094890594,0.0739094242453575,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,14.0,13,217,True,0.1111999973654747,0.3435534536838531,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,14.0,13,304,True,0.2878000140190124,0.0867567658424377,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,14.0,13,397,True,0.3407000005245209,0.0949412584304809,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,14.0,13,475,True,0.1706999987363815,0.2731208801269531,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,14.0,13,580,True,0.3084000051021576,0.0751166120171547,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,14.0,13,586,True,0.19480000436306,0.2702045440673828,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,14.0,13,608,True,0.3567999899387359,0.066672533750534,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,14.0,13,632,True,0.0458000004291534,0.3900615870952606,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,14.0,13,840,True,0.0326999984681606,0.5378590226173401,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,15.0,14,9,True,0.3353999853134155,0.1843177080154419,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,15.0,14,43,True,0.364300012588501,0.0718268752098083,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,15.0,14,217,True,0.1377999931573867,0.2796662449836731,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,15.0,14,304,True,0.3118000030517578,0.0884698331356048,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,15.0,14,397,True,0.378600001335144,0.1150613650679588,,,
traffic,PatchTST,time_stretch,4,7218,79,0.4942803978919983,MSE,0.3723537623882293,0.873369038105011,input,15.0,14,475,True,0.0632999986410141,0.2635142803192138,,,
